"State","District","Crop","Season","Yield-2022-23","Yield-2023-24","Yield-2024-25"
"Odisha","Jajpur","Rice","Kharif","1462.00","1597.00","2040.00"
"Odisha","Jajpur","Rice","Rabi","2481.00","",""
"Odisha","Jajpur","Rice","Summer","2494.00","","2513.00"
"Odisha","Jajpur","Rice","Total","2375.00","1549.00","2056.00"
"Odisha","Jajpur","Wheat","Summer","800.00","",""
"Odisha","Jajpur","Wheat","Total","800.00","",""
"Odisha","Jajpur","Maize","Kharif","4444.00","2033.00",""
"Odisha","Jajpur","Maize","Summer","2000.00","1778.00","1351.00"
"Odisha","Jajpur","Maize","Total","4058.00","1863.00","1351.00"
"Odisha","Jajpur","Ragi","Kharif","","910.00",""
"Odisha","Jajpur","Ragi","Total","","910.00",""
"Odisha","Jajpur","Shree Anna /Nutri Cereals","Kharif","","910.00",""
"Odisha","Jajpur","Shree Anna /Nutri Cereals","Total","","910.00",""
"Odisha","Jajpur","Nutri/Coarse Cereals","Kharif","4444.00","1026.00",""
"Odisha","Jajpur","Nutri/Coarse Cereals","Summer","2000.00","1778.00","1351.00"
"Odisha","Jajpur","Nutri/Coarse Cereals","Total","4058.00","1155.00","1351.00"
"Odisha","Jajpur","Cereals","Kharif","1466.00","1597.00","2040.00"
"Odisha","Jajpur","Cereals","Rabi","2481.00","",""
"Odisha","Jajpur","Cereals","Summer","2489.00","5.00","2512.00"
"Odisha","Jajpur","Cereals","Total","2375.00","1549.00","2056.00"
"Odisha","Jajpur","Urad","Kharif","","327.00",""
"Odisha","Jajpur","Urad","Rabi","212.00","",""
"Odisha","Jajpur","Urad","Summer","100.00","223.00",""
"Odisha","Jajpur","Urad","Total","212.00","327.00",""
"Odisha","Jajpur","Moong","Kharif","","300.00",""
"Odisha","Jajpur","Moong","Summer","241.00","337.00","433.00"
"Odisha","Jajpur","Moong","Total","241.00","337.00","433.00"
"Odisha","Jajpur","Other Pulses","Kharif","","259.00",""
"Odisha","Jajpur","Other Pulses","Rabi","207.00","",""
"Odisha","Jajpur","Other Pulses","Total","207.00","259.00",""
"Odisha","Jajpur","Total Pulses","Total","225.00","325.00","433.00"
"Odisha","Jajpur","Total Food Grains","Kharif","1466.00","1511.00","2040.00"
"Odisha","Jajpur","Total Food Grains","Rabi","2364.00","",""
"Odisha","Jajpur","Total Food Grains","Summer","568.00","229.00","1147.00"
"Odisha","Jajpur","Total Food Grains","Total","2201.00","1406.00","1956.00"
"Odisha","Jharsuguda","Rice","Kharif","817.00","2125.00","2268.00"
"Odisha","Jharsuguda","Rice","Rabi","2123.00","",""
"Odisha","Jharsuguda","Rice","Summer","4546.00","","3669.00"
"Odisha","Jharsuguda","Rice","Total","1576.00","2020.00","2355.00"
"Odisha","Jharsuguda","Maize","Kharif","3176.00","3972.00","4060.00"
"Odisha","Jharsuguda","Maize","Summer","4000.00","2273.00","3910.00"
"Odisha","Jharsuguda","Maize","Total","3186.00","3917.00","4055.00"
"Odisha","Jharsuguda","Ragi","Kharif","708.00","673.00","630.00"
"Odisha","Jharsuguda","Ragi","Rabi","586.00","",""
"Odisha","Jharsuguda","Ragi","Total","688.00","673.00","630.00"
"Odisha","Jharsuguda","Shree Anna /Nutri Cereals","Kharif","708.00","673.00","630.00"
"Odisha","Jharsuguda","Shree Anna /Nutri Cereals","Rabi","586.00","",""
"Odisha","Jharsuguda","Shree Anna /Nutri Cereals","Total","688.00","673.00","630.00"
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Kharif","1801.00","1206.00","1076.00"
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Rabi","586.00","",""
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Summer","4000.00","2273.00","3910.00"
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Total","1687.00","1212.00","1089.00"
"Odisha","Jharsuguda","Cereals","Kharif","826.00","2111.00","2243.00"
"Odisha","Jharsuguda","Cereals","Rabi","2121.00","",""
"Odisha","Jharsuguda","Cereals","Summer","4546.00","4.00","3670.00"
"Odisha","Jharsuguda","Cereals","Total","1576.00","2008.00","2330.00"
"Odisha","Jharsuguda","Urad","Kharif","","322.00",""
"Odisha","Jharsuguda","Urad","Rabi","806.00","",""
"Odisha","Jharsuguda","Urad","Summer","300.00","271.00",""
"Odisha","Jharsuguda","Urad","Total","776.00","300.00",""
"Odisha","Jharsuguda","Moong","Rabi","371.00","",""
"Odisha","Jharsuguda","Moong","Summer","578.00","359.00","536.00"
"Odisha","Jharsuguda","Moong","Total","573.00","359.00","536.00"
"Odisha","Jharsuguda","Other Pulses","Kharif","","314.00",""
"Odisha","Jharsuguda","Other Pulses","Rabi","324.00","",""
"Odisha","Jharsuguda","Other Pulses","Total","324.00","314.00",""
"Odisha","Jharsuguda","Total Pulses","Total","537.00","345.00","536.00"
"Odisha","Jharsuguda","Total Food Grains","Kharif","826.00","2096.00","2243.00"
"Odisha","Jharsuguda","Total Food Grains","Rabi","2110.00","",""
"Odisha","Jharsuguda","Total Food Grains","Summer","3101.00","119.00","2226.00"
"Odisha","Jharsuguda","Total Food Grains","Total","1560.00","1957.00","2242.00"
"Odisha","Kalahandi","Rice","Kharif","1699.00","2119.00","2583.00"
"Odisha","Kalahandi","Rice","Rabi","3062.00","",""
"Odisha","Kalahandi","Rice","Summer","3733.00","","3347.00"
"Odisha","Kalahandi","Rice","Total","3046.00","1615.00","2755.00"
"Odisha","Kalahandi","Maize","Kharif","2457.00","2546.00","1966.00"
"Odisha","Kalahandi","Maize","Summer","","2489.00","1819.00"
"Odisha","Kalahandi","Maize","Total","2457.00","2546.00","1963.00"
"Odisha","Kalahandi","Ragi","Kharif","558.00","503.00","450.00"
"Odisha","Kalahandi","Ragi","Rabi","458.00","",""
"Odisha","Kalahandi","Ragi","Total","474.00","503.00","450.00"
"Odisha","Kalahandi","Shree Anna /Nutri Cereals","Kharif","558.00","503.00","450.00"
"Odisha","Kalahandi","Shree Anna /Nutri Cereals","Rabi","458.00","",""
"Odisha","Kalahandi","Shree Anna /Nutri Cereals","Total","474.00","503.00","450.00"
"Odisha","Kalahandi","Nutri/Coarse Cereals","Kharif","2316.00","1523.00","1296.00"
"Odisha","Kalahandi","Nutri/Coarse Cereals","Rabi","458.00","",""
"Odisha","Kalahandi","Nutri/Coarse Cereals","Summer","","2489.00","1819.00"
"Odisha","Kalahandi","Nutri/Coarse Cereals","Total","1803.00","1525.00","1302.00"
"Odisha","Kalahandi","Cereals","Kharif","1752.00","2106.00","2561.00"
"Odisha","Kalahandi","Cereals","Rabi","3048.00","",""
"Odisha","Kalahandi","Cereals","Summer","3733.00","0.00","3346.00"
"Odisha","Kalahandi","Cereals","Total","3029.00","1614.00","2735.00"
"Odisha","Kalahandi","Urad","Kharif","","589.00",""
"Odisha","Kalahandi","Urad","Rabi","558.00","",""
"Odisha","Kalahandi","Urad","Summer","640.00","454.00",""
"Odisha","Kalahandi","Urad","Total","559.00","589.00",""
"Odisha","Kalahandi","Moong","Kharif","","517.00",""
"Odisha","Kalahandi","Moong","Rabi","483.00","",""
"Odisha","Kalahandi","Moong","Summer","798.00","607.00","639.00"
"Odisha","Kalahandi","Moong","Total","649.00","577.00","639.00"
"Odisha","Kalahandi","Other Pulses","Kharif","","617.00",""
"Odisha","Kalahandi","Other Pulses","Rabi","473.00","",""
"Odisha","Kalahandi","Other Pulses","Total","473.00","617.00",""
"Odisha","Kalahandi","Total Pulses","Total","601.00","586.00","639.00"
"Odisha","Kalahandi","Total Food Grains","Kharif","1752.00","2016.00","2561.00"
"Odisha","Kalahandi","Total Food Grains","Rabi","2846.00","",""
"Odisha","Kalahandi","Total Food Grains","Summer","3319.00","73.00","2706.00"
"Odisha","Kalahandi","Total Food Grains","Total","2827.00","1538.00","2600.00"
"Odisha","Kandhamal","Rice","Kharif","1563.00","1386.00","1539.00"
"Odisha","Kandhamal","Rice","Rabi","2308.00","",""
"Odisha","Kandhamal","Rice","Summer","2571.00","","1975.00"
"Odisha","Kandhamal","Rice","Total","2290.00","1363.00","1543.00"
"Odisha","Kandhamal","Maize","Kharif","1426.00","1666.00","1676.00"
"Odisha","Kandhamal","Maize","Rabi","1550.00","",""
"Odisha","Kandhamal","Maize","Summer","1833.00","2188.00","2098.00"
"Odisha","Kandhamal","Maize","Total","1429.00","1689.00","1680.00"
"Odisha","Kandhamal","Ragi","Kharif","","709.00","647.00"
"Odisha","Kandhamal","Ragi","Rabi","668.00","",""
"Odisha","Kandhamal","Ragi","Summer","433.00","",""
"Odisha","Kandhamal","Ragi","Total","666.00","709.00","647.00"
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Kharif","","709.00","647.00"
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Rabi","668.00","",""
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Summer","433.00","",""
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Total","666.00","709.00","647.00"
"Odisha","Kandhamal","Nutri/Coarse Cereals","Kharif","1426.00","1289.00","1441.00"
"Odisha","Kandhamal","Nutri/Coarse Cereals","Rabi","684.00","",""
"Odisha","Kandhamal","Nutri/Coarse Cereals","Summer","1133.00","2188.00","2098.00"
"Odisha","Kandhamal","Nutri/Coarse Cereals","Total","1195.00","1313.00","1446.00"
"Odisha","Kandhamal","Cereals","Kharif","1499.00","1383.00","1534.00"
"Odisha","Kandhamal","Cereals","Rabi","2291.00","",""
"Odisha","Kandhamal","Cereals","Summer","2531.00","116.00","1979.00"
"Odisha","Kandhamal","Cereals","Total","2254.00","1361.00","1538.00"
"Odisha","Kandhamal","Urad","Kharif","400.00","535.00",""
"Odisha","Kandhamal","Urad","Rabi","504.00","",""
"Odisha","Kandhamal","Urad","Summer","","373.00",""
"Odisha","Kandhamal","Urad","Total","504.00","535.00",""
"Odisha","Kandhamal","Moong","Kharif","","350.00",""
"Odisha","Kandhamal","Moong","Rabi","400.00","",""
"Odisha","Kandhamal","Moong","Summer","","","198.00"
"Odisha","Kandhamal","Moong","Total","400.00","350.00","198.00"
"Odisha","Kandhamal","Other Pulses","Kharif","","560.00",""
"Odisha","Kandhamal","Other Pulses","Rabi","462.00","",""
"Odisha","Kandhamal","Other Pulses","Total","462.00","560.00",""
"Odisha","Kandhamal","Total Pulses","Total","481.00","537.00","198.00"
"Odisha","Kandhamal","Total Food Grains","Kharif","1498.00","1343.00","1534.00"
"Odisha","Kandhamal","Total Food Grains","Rabi","2228.00","",""
"Odisha","Kandhamal","Total Food Grains","Summer","2531.00","118.00","1971.00"
"Odisha","Kandhamal","Total Food Grains","Total","2196.00","1322.00","1538.00"
"Odisha","Kendrapara","Rice","Kharif","2211.00","1719.00","2066.00"
"Odisha","Kendrapara","Rice","Rabi","2271.00","",""
"Odisha","Kendrapara","Rice","Summer","3939.00","","3081.00"
"Odisha","Kendrapara","Rice","Total","2278.00","1708.00","2083.00"
"Odisha","Kendrapara","Maize","Summer","2200.00","2275.00",""
"Odisha","Kendrapara","Maize","Total","2200.00","2275.00",""
"Odisha","Kendrapara","Ragi","Kharif","300.00","614.00","384.00"
"Odisha","Kendrapara","Ragi","Total","300.00","614.00","384.00"
"Odisha","Kendrapara","Shree Anna /Nutri Cereals","Kharif","300.00","614.00","384.00"
"Odisha","Kendrapara","Shree Anna /Nutri Cereals","Total","300.00","614.00","384.00"
"Odisha","Kendrapara","Nutri/Coarse Cereals","Kharif","300.00","614.00","384.00"
"Odisha","Kendrapara","Nutri/Coarse Cereals","Summer","2200.00","2275.00",""
"Odisha","Kendrapara","Nutri/Coarse Cereals","Total","1820.00","1160.00","384.00"
"Odisha","Kendrapara","Cereals","Kharif","2207.00","1719.00","2066.00"
"Odisha","Kendrapara","Cereals","Rabi","2271.00","",""
"Odisha","Kendrapara","Cereals","Summer","3925.00","8.00","3081.00"
"Odisha","Kendrapara","Cereals","Total","2278.00","1708.00","2083.00"
"Odisha","Kendrapara","Urad","Kharif","","473.00",""
"Odisha","Kendrapara","Urad","Rabi","363.00","",""
"Odisha","Kendrapara","Urad","Summer","359.00","400.00",""
"Odisha","Kendrapara","Urad","Total","362.00","456.00",""
"Odisha","Kendrapara","Moong","Summer","434.00","415.00","473.00"
"Odisha","Kendrapara","Moong","Total","434.00","415.00","473.00"
"Odisha","Kendrapara","Other Pulses","Kharif","","463.00",""
"Odisha","Kendrapara","Other Pulses","Rabi","380.00","",""
"Odisha","Kendrapara","Other Pulses","Total","380.00","463.00",""
"Odisha","Kendrapara","Total Pulses","Total","422.00","426.00","473.00"
"Odisha","Kendrapara","Total Food Grains","Kharif","2207.00","1657.00","2066.00"
"Odisha","Kendrapara","Total Food Grains","Rabi","2221.00","",""
"Odisha","Kendrapara","Total Food Grains","Summer","502.00","400.00","626.00"
"Odisha","Kendrapara","Total Food Grains","Total","1944.00","1452.00","1741.00"
"Odisha","Keonjhar","Rice","Kharif","3549.00","2297.00","2647.00"
"Odisha","Keonjhar","Rice","Rabi","3487.00","",""
"Odisha","Keonjhar","Rice","Summer","2899.00","","2041.00"
"Odisha","Keonjhar","Rice","Total","3489.00","2286.00","2643.00"
"Odisha","Keonjhar","Maize","Kharif","2740.00","3233.00","3731.00"
"Odisha","Keonjhar","Maize","Rabi","2220.00","",""
"Odisha","Keonjhar","Maize","Summer","","3887.00","2972.00"
"Odisha","Keonjhar","Maize","Total","2738.00","3237.00","3724.00"
"Odisha","Keonjhar","Ragi","Kharif","300.00","968.00","571.00"
"Odisha","Keonjhar","Ragi","Rabi","726.00","",""
"Odisha","Keonjhar","Ragi","Summer","541.00","",""
"Odisha","Keonjhar","Ragi","Total","712.00","968.00","571.00"
"Odisha","Keonjhar","Shree Anna /Nutri Cereals","Kharif","300.00","968.00","571.00"
"Odisha","Keonjhar","Shree Anna /Nutri Cereals","Rabi","726.00","",""
"Odisha","Keonjhar","Shree Anna /Nutri Cereals","Summer","541.00","",""
"Odisha","Keonjhar","Shree Anna /Nutri Cereals","Total","712.00","968.00","571.00"
"Odisha","Keonjhar","Nutri/Coarse Cereals","Kharif","2738.00","2516.00","3181.00"
"Odisha","Keonjhar","Nutri/Coarse Cereals","Rabi","745.00","",""
"Odisha","Keonjhar","Nutri/Coarse Cereals","Summer","541.00","3887.00","2972.00"
"Odisha","Keonjhar","Nutri/Coarse Cereals","Total","2262.00","2521.00","3180.00"
"Odisha","Keonjhar","Cereals","Kharif","3493.00","2303.00","2652.00"
"Odisha","Keonjhar","Cereals","Rabi","3480.00","",""
"Odisha","Keonjhar","Cereals","Summer","2850.00","73.00","2050.00"
"Odisha","Keonjhar","Cereals","Total","3477.00","2292.00","2648.00"
"Odisha","Keonjhar","Urad","Kharif","389.00","495.00",""
"Odisha","Keonjhar","Urad","Rabi","383.00","",""
"Odisha","Keonjhar","Urad","Summer","547.00","513.00",""
"Odisha","Keonjhar","Urad","Total","397.00","496.00",""
"Odisha","Keonjhar","Moong","Kharif","500.00","572.00",""
"Odisha","Keonjhar","Moong","Rabi","529.00","",""
"Odisha","Keonjhar","Moong","Summer","595.00","549.00","631.00"
"Odisha","Keonjhar","Moong","Total","553.00","567.00","631.00"
"Odisha","Keonjhar","Other Pulses","Kharif","","402.00",""
"Odisha","Keonjhar","Other Pulses","Rabi","411.00","",""
"Odisha","Keonjhar","Other Pulses","Summer","254.00","",""
"Odisha","Keonjhar","Other Pulses","Total","405.00","402.00",""
"Odisha","Keonjhar","Total Pulses","Total","427.00","474.00","631.00"
"Odisha","Keonjhar","Total Food Grains","Kharif","3294.00","2263.00","2652.00"
"Odisha","Keonjhar","Total Food Grains","Rabi","3449.00","",""
"Odisha","Keonjhar","Total Food Grains","Summer","2381.00","213.00","1343.00"
"Odisha","Keonjhar","Total Food Grains","Total","3421.00","2249.00","2633.00"
"Odisha","Khordha","Rice","Kharif","2000.00","1682.00","2647.00"
"Odisha","Khordha","Rice","Rabi","2953.00","",""
"Odisha","Khordha","Rice","Summer","3591.00","","3471.00"
"Odisha","Khordha","Rice","Total","2967.00","1589.00","2663.00"
"Odisha","Khordha","Maize","Kharif","850.00","1457.00","2300.00"
"Odisha","Khordha","Maize","Summer","1850.00","4501.00","2088.00"
"Odisha","Khordha","Maize","Total","1100.00","1838.00","2112.00"
"Odisha","Khordha","Ragi","Kharif","","408.00","526.00"
"Odisha","Khordha","Ragi","Total","","408.00","526.00"
"Odisha","Khordha","Shree Anna /Nutri Cereals","Kharif","","408.00","526.00"
"Odisha","Khordha","Shree Anna /Nutri Cereals","Total","","408.00","526.00"
"Odisha","Khordha","Nutri/Coarse Cereals","Kharif","850.00","609.00","657.00"
"Odisha","Khordha","Nutri/Coarse Cereals","Summer","1850.00","4501.00","2088.00"
"Odisha","Khordha","Nutri/Coarse Cereals","Total","1100.00","712.00","1188.00"
"Odisha","Khordha","Cereals","Kharif","1569.00","1681.00","2646.00"
"Odisha","Khordha","Cereals","Rabi","2953.00","",""
"Odisha","Khordha","Cereals","Summer","3590.00","1.00","3464.00"
"Odisha","Khordha","Cereals","Total","2967.00","1588.00","2663.00"
"Odisha","Khordha","Urad","Kharif","","409.00",""
"Odisha","Khordha","Urad","Rabi","277.00","",""
"Odisha","Khordha","Urad","Summer","453.00","480.00",""
"Odisha","Khordha","Urad","Total","446.00","465.00",""
"Odisha","Khordha","Moong","Kharif","","400.00",""
"Odisha","Khordha","Moong","Rabi","735.00","",""
"Odisha","Khordha","Moong","Summer","361.00","453.00","519.00"
"Odisha","Khordha","Moong","Total","398.00","453.00","519.00"
"Odisha","Khordha","Other Pulses","Kharif","","514.00",""
"Odisha","Khordha","Other Pulses","Rabi","422.00","",""
"Odisha","Khordha","Other Pulses","Summer","203.00","",""
"Odisha","Khordha","Other Pulses","Total","318.00","514.00",""
"Odisha","Khordha","Total Pulses","Total","403.00","455.00","519.00"
"Odisha","Khordha","Total Food Grains","Kharif","1569.00","1674.00","2646.00"
"Odisha","Khordha","Total Food Grains","Rabi","2926.00","",""
"Odisha","Khordha","Total Food Grains","Summer","908.00","325.00","867.00"
"Odisha","Khordha","Total Food Grains","Total","2682.00","1447.00","2385.00"
"Odisha","Koraput","Rice","Kharif","2361.00","2272.00","2825.00"
"Odisha","Koraput","Rice","Rabi","3322.00","",""
"Odisha","Koraput","Rice","Summer","3135.00","","3016.00"
"Odisha","Koraput","Rice","Total","3170.00","1782.00","2875.00"
"Odisha","Koraput","Maize","Kharif","2353.00","2490.00","2623.00"
"Odisha","Koraput","Maize","Summer","2026.00","2218.00","2255.00"
"Odisha","Koraput","Maize","Total","2293.00","2433.00","2582.00"
"Odisha","Koraput","Ragi","Kharif","871.00","1065.00","974.00"
"Odisha","Koraput","Ragi","Rabi","1028.00","",""
"Odisha","Koraput","Ragi","Summer","787.00","",""
"Odisha","Koraput","Ragi","Total","1002.00","1065.00","974.00"
"Odisha","Koraput","Shree Anna /Nutri Cereals","Kharif","871.00","1065.00","974.00"
"Odisha","Koraput","Shree Anna /Nutri Cereals","Rabi","1028.00","",""
"Odisha","Koraput","Shree Anna /Nutri Cereals","Summer","787.00","",""
"Odisha","Koraput","Shree Anna /Nutri Cereals","Total","1002.00","1065.00","974.00"
"Odisha","Koraput","Nutri/Coarse Cereals","Kharif","1655.00","1184.00","1392.00"
"Odisha","Koraput","Nutri/Coarse Cereals","Rabi","1028.00","",""
"Odisha","Koraput","Nutri/Coarse Cereals","Summer","1845.00","2218.00","2255.00"
"Odisha","Koraput","Nutri/Coarse Cereals","Total","1231.00","1206.00","1419.00"
"Odisha","Koraput","Cereals","Kharif","2159.00","2027.00","2356.00"
"Odisha","Koraput","Cereals","Rabi","2979.00","",""
"Odisha","Koraput","Cereals","Summer","3097.00","51.00","2984.00"
"Odisha","Koraput","Cereals","Total","2886.00","1673.00","2482.00"
"Odisha","Koraput","Urad","Kharif","","385.00",""
"Odisha","Koraput","Urad","Rabi","307.00","",""
"Odisha","Koraput","Urad","Summer","","242.00",""
"Odisha","Koraput","Urad","Total","307.00","382.00",""
"Odisha","Koraput","Moong","Kharif","","370.00",""
"Odisha","Koraput","Moong","Rabi","288.00","",""
"Odisha","Koraput","Moong","Summer","293.00","338.00","423.00"
"Odisha","Koraput","Moong","Total","290.00","366.00","423.00"
"Odisha","Koraput","Other Pulses","Kharif","","397.00",""
"Odisha","Koraput","Other Pulses","Rabi","337.00","",""
"Odisha","Koraput","Other Pulses","Total","337.00","397.00",""
"Odisha","Koraput","Total Pulses","Total","321.00","387.00","423.00"
"Odisha","Koraput","Total Food Grains","Kharif","2159.00","1954.00","2356.00"
"Odisha","Koraput","Total Food Grains","Rabi","2891.00","",""
"Odisha","Koraput","Total Food Grains","Summer","3083.00","52.00","2974.00"
"Odisha","Koraput","Total Food Grains","Total","2826.00","1625.00","2480.00"
"Odisha","Malkangiri","Rice","Kharif","1714.00","1658.00","2199.00"
"Odisha","Malkangiri","Rice","Rabi","2828.00","",""
"Odisha","Malkangiri","Rice","Summer","2519.00","","2244.00"
"Odisha","Malkangiri","Rice","Total","2708.00","1641.00","2200.00"
"Odisha","Malkangiri","Maize","Kharif","1673.00","1894.00","1438.00"
"Odisha","Malkangiri","Maize","Summer","2350.00","1028.00","1641.00"
