"State","District","Crop","Season","Yield-2016-17","Yield-2017-18","Yield-2018-19"
"Andhra Pradesh","Prakasam","Shree Anna /Nutri Cereals","Kharif","1903.00","1940.00","779.00"
"Andhra Pradesh","Prakasam","Shree Anna /Nutri Cereals","Rabi","964.00","661.00","211.00"
"Andhra Pradesh","Prakasam","Shree Anna /Nutri Cereals","Total","1429.00","1369.00","349.00"
"Andhra Pradesh","Prakasam","Nutri/Coarse Cereals","Kharif","1947.00","2140.00","929.00"
"Andhra Pradesh","Prakasam","Nutri/Coarse Cereals","Rabi","2932.00","3628.00","912.00"
"Andhra Pradesh","Prakasam","Nutri/Coarse Cereals","Total","2514.00","3036.00","916.00"
"Andhra Pradesh","Prakasam","Cereals","Kharif","2653.00","3140.00","3014.00"
"Andhra Pradesh","Prakasam","Cereals","Rabi","3344.00","3670.00","2331.00"
"Andhra Pradesh","Prakasam","Cereals","Total","3031.00","3413.00","2577.00"
"Andhra Pradesh","Prakasam","Tur","Kharif","442.00","389.00","133.00"
"Andhra Pradesh","Prakasam","Tur","Rabi","442.00","388.00","134.00"
"Andhra Pradesh","Prakasam","Tur","Total","442.00","389.00","133.00"
"Andhra Pradesh","Prakasam","Gram","Rabi","1490.00","1294.00","833.00"
"Andhra Pradesh","Prakasam","Gram","Total","1490.00","1294.00","833.00"
"Andhra Pradesh","Prakasam","Urad","Kharif","208.00","441.00","398.00"
"Andhra Pradesh","Prakasam","Urad","Rabi","332.00","335.00","399.00"
"Andhra Pradesh","Prakasam","Urad","Total","303.00","362.00","399.00"
"Andhra Pradesh","Prakasam","Moong","Kharif","540.00","393.00","727.00"
"Andhra Pradesh","Prakasam","Moong","Rabi","375.00","147.00","359.00"
"Andhra Pradesh","Prakasam","Moong","Total","533.00","378.00","606.00"
"Andhra Pradesh","Prakasam","Other Pulses","Kharif","397.00","208.00","104.00"
"Andhra Pradesh","Prakasam","Other Pulses","Rabi","712.00","762.00","581.00"
"Andhra Pradesh","Prakasam","Other Pulses","Total","694.00","705.00","554.00"
"Andhra Pradesh","Prakasam","Total Pulses","Total","823.00","830.00","506.00"
"Andhra Pradesh","Prakasam","Total Food Grains","Kharif","1002.00","1320.00","932.00"
"Andhra Pradesh","Prakasam","Total Food Grains","Rabi","1823.00","1856.00","1266.00"
"Andhra Pradesh","Prakasam","Total Food Grains","Total","1426.00","1621.00","1133.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Rice","Kharif","3901.00","3825.00","3529.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Rice","Rabi","4412.00","4699.00","4216.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Rice","Total","4228.00","4617.00","4106.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Maize","Kharif","4069.00","4256.00","4276.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Maize","Rabi","4069.00","7692.00","6334.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Maize","Total","4069.00","7359.00","5629.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Jowar","Kharif","1500.00","1000.00",""
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Jowar","Rabi","2312.00","4250.00","861.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Jowar","Total","2310.00","4201.00","860.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Bajra","Kharif","3736.00","2664.00","1662.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Bajra","Rabi","3745.00","2679.00","2000.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Bajra","Total","3737.00","2664.00","1664.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Ragi","Kharif","1010.00","983.00","1082.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Ragi","Rabi","1597.00","1711.00","1610.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Ragi","Total","1264.00","1298.00","1225.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Small Millets","Kharif","667.00","",""
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Small Millets","Rabi","","","1000.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Small Millets","Total","667.00","","1000.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Shree Anna /Nutri Cereals","Kharif","3523.00","2602.00","1459.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Shree Anna /Nutri Cereals","Rabi","2319.00","4031.00","876.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Shree Anna /Nutri Cereals","Total","2886.00","3000.00","952.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Nutri/Coarse Cereals","Kharif","3558.00","2672.00","2682.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Nutri/Coarse Cereals","Rabi","2892.00","5914.00","1861.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Nutri/Coarse Cereals","Total","3152.00","4072.00","2007.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Cereals","Kharif","3894.00","3728.00","3511.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Cereals","Rabi","4383.00","4708.00","4171.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Cereals","Total","4206.00","4608.00","4066.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Tur","Kharif","599.00","634.00","520.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Tur","Rabi","596.00","633.00","512.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Tur","Total","599.00","634.00","515.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Gram","Rabi","802.00","1294.00","929.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Gram","Total","802.00","1294.00","929.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Urad","Kharif","315.00","775.00","532.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Urad","Rabi","152.00","680.00","414.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Urad","Total","174.00","696.00","442.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Moong","Kharif","498.00","673.00","495.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Moong","Rabi","526.00","506.00","802.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Moong","Total","522.00","519.00","790.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Other Pulses","Kharif","","","83.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Other Pulses","Rabi","570.00","713.00","696.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Other Pulses","Total","570.00","713.00","684.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Pulses","Total","537.00","905.00","714.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Food Grains","Kharif","3737.00","3316.00","3276.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Food Grains","Rabi","3783.00","4319.00","3729.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Food Grains","Total","3768.00","4213.00","3660.00"
"Andhra Pradesh","Srikakulam","Rice","Kharif","2975.00","2521.00","2059.00"
"Andhra Pradesh","Srikakulam","Rice","Rabi","2783.00","3039.00","2851.00"
"Andhra Pradesh","Srikakulam","Rice","Total","2973.00","2531.00","2078.00"
"Andhra Pradesh","Srikakulam","Maize","Kharif","3665.00","4148.00","4570.00"
"Andhra Pradesh","Srikakulam","Maize","Rabi","5120.00","4853.00","4711.00"
"Andhra Pradesh","Srikakulam","Maize","Total","4242.00","4610.00","4640.00"
"Andhra Pradesh","Srikakulam","Jowar","Kharif","1412.00","1000.00","125.00"
"Andhra Pradesh","Srikakulam","Jowar","Rabi","3500.00","",""
"Andhra Pradesh","Srikakulam","Jowar","Total","1957.00","1000.00","125.00"
"Andhra Pradesh","Srikakulam","Bajra","Kharif","3360.00","3345.00","1667.00"
"Andhra Pradesh","Srikakulam","Bajra","Total","3360.00","3345.00","1667.00"
"Andhra Pradesh","Srikakulam","Ragi","Kharif","1636.00","1604.00","1273.00"
"Andhra Pradesh","Srikakulam","Ragi","Rabi","1567.00","1588.00","1561.00"
"Andhra Pradesh","Srikakulam","Ragi","Total","1585.00","1589.00","1542.00"
"Andhra Pradesh","Srikakulam","Small Millets","Kharif","625.00","1091.00","833.00"
"Andhra Pradesh","Srikakulam","Small Millets","Total","625.00","1091.00","833.00"
"Andhra Pradesh","Srikakulam","Shree Anna /Nutri Cereals","Kharif","2145.00","2112.00","1333.00"
"Andhra Pradesh","Srikakulam","Shree Anna /Nutri Cereals","Rabi","1583.00","1588.00","1561.00"
"Andhra Pradesh","Srikakulam","Shree Anna /Nutri Cereals","Total","1784.00","1622.00","1540.00"
"Andhra Pradesh","Srikakulam","Nutri/Coarse Cereals","Kharif","3607.00","4101.00","4495.00"
"Andhra Pradesh","Srikakulam","Nutri/Coarse Cereals","Rabi","4771.00","4354.00","4096.00"
"Andhra Pradesh","Srikakulam","Nutri/Coarse Cereals","Total","4087.00","4275.00","4278.00"
"Andhra Pradesh","Srikakulam","Cereals","Kharif","3006.00","2604.00","2223.00"
"Andhra Pradesh","Srikakulam","Cereals","Rabi","4288.00","4174.00","3815.00"
"Andhra Pradesh","Srikakulam","Cereals","Total","3061.00","2789.00","2372.00"
"Andhra Pradesh","Srikakulam","Tur","Kharif","473.00","562.00","275.00"
"Andhra Pradesh","Srikakulam","Tur","Rabi","500.00","571.00",""
"Andhra Pradesh","Srikakulam","Tur","Total","474.00","563.00","275.00"
"Andhra Pradesh","Srikakulam","Urad","Kharif","639.00","838.00","773.00"
"Andhra Pradesh","Srikakulam","Urad","Rabi","498.00","527.00","558.00"
"Andhra Pradesh","Srikakulam","Urad","Total","499.00","528.00","559.00"
"Andhra Pradesh","Srikakulam","Moong","Kharif","674.00","658.00","479.00"
"Andhra Pradesh","Srikakulam","Moong","Rabi","437.00","499.00","512.00"
"Andhra Pradesh","Srikakulam","Moong","Total","440.00","500.00","512.00"
"Andhra Pradesh","Srikakulam","Other Pulses","Kharif","","",""
"Andhra Pradesh","Srikakulam","Other Pulses","Rabi","804.00","823.00","770.00"
"Andhra Pradesh","Srikakulam","Other Pulses","Total","804.00","823.00","769.00"
"Andhra Pradesh","Srikakulam","Total Pulses","Total","485.00","527.00","545.00"
"Andhra Pradesh","Srikakulam","Total Food Grains","Kharif","2992.00","2596.00","2213.00"
"Andhra Pradesh","Srikakulam","Total Food Grains","Rabi","885.00","1424.00","1294.00"
"Andhra Pradesh","Srikakulam","Total Food Grains","Total","2363.00","2185.00","1927.00"
"Andhra Pradesh","Visakhapatnam","Rice","Kharif","2249.00","2087.00","1686.00"
"Andhra Pradesh","Visakhapatnam","Rice","Rabi","2101.00","2453.00","2595.00"
"Andhra Pradesh","Visakhapatnam","Rice","Total","2243.00","2101.00","1712.00"
"Andhra Pradesh","Visakhapatnam","Maize","Kharif","1997.00","1795.00","2791.00"
"Andhra Pradesh","Visakhapatnam","Maize","Rabi","5919.00","6545.00","7077.00"
"Andhra Pradesh","Visakhapatnam","Maize","Total","2637.00","2610.00","3176.00"
"Andhra Pradesh","Visakhapatnam","Jowar","Kharif","1435.00","1018.00","131.00"
"Andhra Pradesh","Visakhapatnam","Jowar","Total","1435.00","1018.00","131.00"
"Andhra Pradesh","Visakhapatnam","Bajra","Kharif","1049.00","1207.00","1131.00"
"Andhra Pradesh","Visakhapatnam","Bajra","Total","1049.00","1207.00","1131.00"
"Andhra Pradesh","Visakhapatnam","Ragi","Kharif","1001.00","997.00","1097.00"
"Andhra Pradesh","Visakhapatnam","Ragi","Rabi","3049.00","2771.00","2282.00"
"Andhra Pradesh","Visakhapatnam","Ragi","Total","1025.00","1026.00","1125.00"
"Andhra Pradesh","Visakhapatnam","Small Millets","Kharif","407.00","384.00","398.00"
"Andhra Pradesh","Visakhapatnam","Small Millets","Total","407.00","384.00","398.00"
"Andhra Pradesh","Visakhapatnam","Shree Anna /Nutri Cereals","Kharif","859.00","853.00","936.00"
"Andhra Pradesh","Visakhapatnam","Shree Anna /Nutri Cereals","Rabi","3049.00","2771.00","2282.00"
"Andhra Pradesh","Visakhapatnam","Shree Anna /Nutri Cereals","Total","877.00","874.00","959.00"
"Andhra Pradesh","Visakhapatnam","Nutri/Coarse Cereals","Kharif","1047.00","1029.00","1304.00"
"Andhra Pradesh","Visakhapatnam","Nutri/Coarse Cereals","Rabi","5427.00","5833.00","5105.00"
"Andhra Pradesh","Visakhapatnam","Nutri/Coarse Cereals","Total","1210.00","1249.00","1426.00"
"Andhra Pradesh","Visakhapatnam","Cereals","Kharif","1957.00","1846.00","1599.00"
"Andhra Pradesh","Visakhapatnam","Cereals","Rabi","2856.00","3361.00","3213.00"
"Andhra Pradesh","Visakhapatnam","Cereals","Total","1993.00","1905.00","1647.00"
"Andhra Pradesh","Visakhapatnam","Tur","Kharif","479.00","480.00","373.00"
"Andhra Pradesh","Visakhapatnam","Tur","Rabi","333.00","",""
"Andhra Pradesh","Visakhapatnam","Tur","Total","479.00","480.00","373.00"
"Andhra Pradesh","Visakhapatnam","Gram","Kharif","","","1000.00"
"Andhra Pradesh","Visakhapatnam","Gram","Rabi","1500.00","1427.00","1079.00"
"Andhra Pradesh","Visakhapatnam","Gram","Total","1500.00","1427.00","1077.00"
"Andhra Pradesh","Visakhapatnam","Urad","Kharif","615.00","636.00","343.00"
"Andhra Pradesh","Visakhapatnam","Urad","Rabi","810.00","372.00","548.00"
"Andhra Pradesh","Visakhapatnam","Urad","Total","785.00","396.00","520.00"
"Andhra Pradesh","Visakhapatnam","Moong","Kharif","537.00","576.00","507.00"
"Andhra Pradesh","Visakhapatnam","Moong","Rabi","701.00","428.00","376.00"
"Andhra Pradesh","Visakhapatnam","Moong","Total","666.00","452.00","413.00"
"Andhra Pradesh","Visakhapatnam","Other Pulses","Kharif","418.00","718.00","202.00"
"Andhra Pradesh","Visakhapatnam","Other Pulses","Rabi","596.00","482.00","504.00"
"Andhra Pradesh","Visakhapatnam","Other Pulses","Total","575.00","517.00","471.00"
"Andhra Pradesh","Visakhapatnam","Total Pulses","Total","689.00","440.00","480.00"
"Andhra Pradesh","Visakhapatnam","Total Food Grains","Kharif","1919.00","1817.00","1574.00"
"Andhra Pradesh","Visakhapatnam","Total Food Grains","Rabi","1472.00","1381.00","1475.00"
"Andhra Pradesh","Visakhapatnam","Total Food Grains","Total","1872.00","1770.00","1567.00"
"Andhra Pradesh","Vizianagaram","Rice","Kharif","3037.00","2972.00","2338.00"
"Andhra Pradesh","Vizianagaram","Rice","Rabi","3041.00","3259.00","3209.00"
"Andhra Pradesh","Vizianagaram","Rice","Total","3037.00","2986.00","2360.00"
"Andhra Pradesh","Vizianagaram","Wheat","Kharif","","1000.00",""
"Andhra Pradesh","Vizianagaram","Wheat","Total","","1000.00",""
"Andhra Pradesh","Vizianagaram","Maize","Kharif","4658.00","4774.00","4745.00"
"Andhra Pradesh","Vizianagaram","Maize","Rabi","6537.00","8560.00","6792.00"
"Andhra Pradesh","Vizianagaram","Maize","Total","5625.00","6746.00","5699.00"
"Andhra Pradesh","Vizianagaram","Jowar","Kharif","1440.00","1019.00","167.00"
"Andhra Pradesh","Vizianagaram","Jowar","Rabi","","4286.00",""
"Andhra Pradesh","Vizianagaram","Jowar","Total","1440.00","1393.00","167.00"
"Andhra Pradesh","Vizianagaram","Bajra","Kharif","1222.00","1455.00","1122.00"
"Andhra Pradesh","Vizianagaram","Bajra","Total","1222.00","1455.00","1122.00"
"Andhra Pradesh","Vizianagaram","Ragi","Kharif","951.00","846.00","833.00"
"Andhra Pradesh","Vizianagaram","Ragi","Rabi","2051.00","2563.00","2188.00"
"Andhra Pradesh","Vizianagaram","Ragi","Total","1203.00","1312.00","1505.00"
"Andhra Pradesh","Vizianagaram","Small Millets","Kharif","738.00","737.00","713.00"
"Andhra Pradesh","Vizianagaram","Small Millets","Total","738.00","737.00","713.00"
"Andhra Pradesh","Vizianagaram","Shree Anna /Nutri Cereals","Kharif","970.00","878.00","842.00"
"Andhra Pradesh","Vizianagaram","Shree Anna /Nutri Cereals","Rabi","2051.00","2581.00","2188.00"
"Andhra Pradesh","Vizianagaram","Shree Anna /Nutri Cereals","Total","1196.00","1300.00","1458.00"
"Andhra Pradesh","Vizianagaram","Nutri/Coarse Cereals","Kharif","4315.00","4373.00","4505.00"
"Andhra Pradesh","Vizianagaram","Nutri/Coarse Cereals","Rabi","6426.00","8359.00","6518.00"
"Andhra Pradesh","Vizianagaram","Nutri/Coarse Cereals","Total","5364.00","6376.00","5442.00"
"Andhra Pradesh","Vizianagaram","Cereals","Kharif","3211.00","3169.00","2637.00"
"Andhra Pradesh","Vizianagaram","Cereals","Rabi","5952.00","7170.00","6003.00"
"Andhra Pradesh","Vizianagaram","Cereals","Total","3581.00","3795.00","3057.00"
"Andhra Pradesh","Vizianagaram","Tur","Kharif","780.00","714.00","285.00"
"Andhra Pradesh","Vizianagaram","Tur","Rabi","","","500.00"
"Andhra Pradesh","Vizianagaram","Tur","Total","780.00","714.00","285.00"
"Andhra Pradesh","Vizianagaram","Gram","Rabi","1508.00","1429.00","1070.00"
"Andhra Pradesh","Vizianagaram","Gram","Total","1508.00","1429.00","1070.00"
"Andhra Pradesh","Vizianagaram","Urad","Kharif","640.00","837.00","773.00"
"Andhra Pradesh","Vizianagaram","Urad","Rabi","472.00","605.00","416.00"
"Andhra Pradesh","Vizianagaram","Urad","Total","477.00","609.00","427.00"
"Andhra Pradesh","Vizianagaram","Moong","Kharif","429.00","233.00","303.00"
"Andhra Pradesh","Vizianagaram","Moong","Rabi","462.00","604.00","468.00"
"Andhra Pradesh","Vizianagaram","Moong","Total","461.00","600.00","463.00"
"Andhra Pradesh","Vizianagaram","Other Pulses","Rabi","407.00","646.00","517.00"
"Andhra Pradesh","Vizianagaram","Other Pulses","Total","407.00","646.00","517.00"
"Andhra Pradesh","Vizianagaram","Total Pulses","Total","477.00","613.00","447.00"
"Andhra Pradesh","Vizianagaram","Total Food Grains","Kharif","3166.00","3142.00","2617.00"
"Andhra Pradesh","Vizianagaram","Total Food Grains","Rabi","2209.00","3040.00","3092.00"
"Andhra Pradesh","Vizianagaram","Total Food Grains","Total","2854.00","3108.00","2726.00"
"Andhra Pradesh","West Godavari","Rice","Kharif","3553.00","3561.00","3779.00"
"Andhra Pradesh","West Godavari","Rice","Rabi","5017.00","5325.00","5220.00"
"Andhra Pradesh","West Godavari","Rice","Total","4171.00","4308.00","4396.00"
"Andhra Pradesh","West Godavari","Wheat","Kharif","","700.00",""
"Andhra Pradesh","West Godavari","Wheat","Total","","700.00",""
"Andhra Pradesh","West Godavari","Maize","Kharif","5909.00","4997.00","5805.00"
"Andhra Pradesh","West Godavari","Maize","Rabi","8747.00","7275.00","7193.00"
"Andhra Pradesh","West Godavari","Maize","Total","8625.00","7191.00","7157.00"
"Andhra Pradesh","West Godavari","Jowar","Kharif","1429.00","1000.00",""
"Andhra Pradesh","West Godavari","Jowar","Rabi","3500.00","4250.00","2500.00"
"Andhra Pradesh","West Godavari","Jowar","Total","1641.00","3566.00","2500.00"
"Andhra Pradesh","West Godavari","Ragi","Kharif","1000.00","",""
"Andhra Pradesh","West Godavari","Ragi","Rabi","1571.00","",""
"Andhra Pradesh","West Godavari","Ragi","Total","1444.00","",""
"Andhra Pradesh","West Godavari","Small Millets","Kharif","333.00","333.00","417.00"
"Andhra Pradesh","West Godavari","Small Millets","Total","333.00","333.00","417.00"
"Andhra Pradesh","West Godavari","Shree Anna /Nutri Cereals","Kharif","1256.00","818.00","417.00"
"Andhra Pradesh","West Godavari","Shree Anna /Nutri Cereals","Rabi","2273.00","4250.00","2500.00"
"Andhra Pradesh","West Godavari","Shree Anna /Nutri Cereals","Total","1463.00","3329.00","714.00"
"Andhra Pradesh","West Godavari","Nutri/Coarse Cereals","Kharif","5831.00","4955.00","5754.00"
"Andhra Pradesh","West Godavari","Nutri/Coarse Cereals","Rabi","8746.00","7272.00","7193.00"
"Andhra Pradesh","West Godavari","Nutri/Coarse Cereals","Total","8618.00","7186.00","7155.00"
"Andhra Pradesh","West Godavari","Cereals","Kharif","3578.00","3574.00","3790.00"
"Andhra Pradesh","West Godavari","Cereals","Rabi","5944.00","5824.00","5649.00"
"Andhra Pradesh","West Godavari","Cereals","Total","4738.00","4686.00","4697.00"
"Andhra Pradesh","West Godavari","Tur","Kharif","583.00","571.00","240.00"
"Andhra Pradesh","West Godavari","Tur","Rabi","583.00","571.00","250.00"
"Andhra Pradesh","West Godavari","Tur","Total","583.00","571.00","241.00"
"Andhra Pradesh","West Godavari","Gram","Rabi","1600.00","1424.00","1083.00"
"Andhra Pradesh","West Godavari","Gram","Total","1600.00","1424.00","1083.00"
"Andhra Pradesh","West Godavari","Urad","Kharif","1288.00","1626.00","1159.00"
