"State","District","Crop","Season","Yield-2019-20","Yield-2020-21","Yield-2021-22"
"Uttar Pradesh","Baghpat","Total Food Grains","Total","4208.00","4350.00","4296.00"
"Uttar Pradesh","Bahraich","Rice","Kharif","2673.00","2697.00","2329.00"
"Uttar Pradesh","Bahraich","Rice","Total","2673.00","2697.00","2329.00"
"Uttar Pradesh","Bahraich","Wheat","Rabi","3063.00","3493.00","3518.00"
"Uttar Pradesh","Bahraich","Wheat","Total","3063.00","3493.00","3518.00"
"Uttar Pradesh","Bahraich","Maize","Kharif","1535.00","1446.00","1400.00"
"Uttar Pradesh","Bahraich","Maize","Rabi","1951.00","1573.00","1828.00"
"Uttar Pradesh","Bahraich","Maize","Summer","2467.00","1457.00","1586.00"
"Uttar Pradesh","Bahraich","Maize","Total","1575.00","1446.00","1404.00"
"Uttar Pradesh","Bahraich","Barley","Rabi","3269.00","3137.00","3034.00"
"Uttar Pradesh","Bahraich","Barley","Total","3269.00","3137.00","3034.00"
"Uttar Pradesh","Bahraich","Jowar","Kharif","1184.00","1222.00","1529.00"
"Uttar Pradesh","Bahraich","Jowar","Total","1184.00","1222.00","1529.00"
"Uttar Pradesh","Bahraich","Bajra","Kharif","2133.00","2000.00","2143.00"
"Uttar Pradesh","Bahraich","Bajra","Total","2133.00","2000.00","2143.00"
"Uttar Pradesh","Bahraich","Small Millets","Kharif","606.00","848.00",""
"Uttar Pradesh","Bahraich","Small Millets","Total","606.00","848.00",""
"Uttar Pradesh","Bahraich","Shree Anna /Nutri Cereals","Kharif","1277.00","1048.00","1670.00"
"Uttar Pradesh","Bahraich","Shree Anna /Nutri Cereals","Total","1277.00","1048.00","1670.00"
"Uttar Pradesh","Bahraich","Nutri/Coarse Cereals","Kharif","1535.00","1446.00","1400.00"
"Uttar Pradesh","Bahraich","Nutri/Coarse Cereals","Rabi","2097.00","2856.00","2800.00"
"Uttar Pradesh","Bahraich","Nutri/Coarse Cereals","Summer","2467.00","1457.00","1586.00"
"Uttar Pradesh","Bahraich","Nutri/Coarse Cereals","Total","1580.00","1456.00","1411.00"
"Uttar Pradesh","Bahraich","Cereals","Kharif","2310.00","2302.00","2003.00"
"Uttar Pradesh","Bahraich","Cereals","Rabi","3050.00","3491.00","3516.00"
"Uttar Pradesh","Bahraich","Cereals","Summer","2467.00","1457.00","1586.00"
"Uttar Pradesh","Bahraich","Cereals","Total","2606.00","2778.00","2583.00"
"Uttar Pradesh","Bahraich","Tur","Kharif","362.00","635.00","662.00"
"Uttar Pradesh","Bahraich","Tur","Total","362.00","635.00","662.00"
"Uttar Pradesh","Bahraich","Gram","Rabi","1348.00","1211.00","1347.00"
"Uttar Pradesh","Bahraich","Gram","Total","1348.00","1211.00","1347.00"
"Uttar Pradesh","Bahraich","Urad","Kharif","410.00","556.00","498.00"
"Uttar Pradesh","Bahraich","Urad","Summer","717.00","758.00","735.00"
"Uttar Pradesh","Bahraich","Urad","Total","475.00","591.00","537.00"
"Uttar Pradesh","Bahraich","Moong","Summer","","952.00","857.00"
"Uttar Pradesh","Bahraich","Moong","Total","","952.00","857.00"
"Uttar Pradesh","Bahraich","Lentil","Rabi","671.00","1072.00","945.00"
"Uttar Pradesh","Bahraich","Lentil","Total","671.00","1072.00","945.00"
"Uttar Pradesh","Bahraich","Other Pulses","Rabi","1645.00","1556.00","1627.00"
"Uttar Pradesh","Bahraich","Other Pulses","Total","1645.00","1556.00","1627.00"
"Uttar Pradesh","Bahraich","Total Pulses","Total","672.00","1039.00","932.00"
"Uttar Pradesh","Bahraich","Total Food Grains","Kharif","2269.00","2266.00","1973.00"
"Uttar Pradesh","Bahraich","Total Food Grains","Rabi","2487.00","2920.00","2859.00"
"Uttar Pradesh","Bahraich","Total Food Grains","Summer","2273.00","1362.00","1479.00"
"Uttar Pradesh","Bahraich","Total Food Grains","Total","2370.00","2565.00","2371.00"
"Uttar Pradesh","Ballia","Rice","Kharif","2838.00","2554.00","2563.00"
"Uttar Pradesh","Ballia","Rice","Total","2838.00","2554.00","2563.00"
"Uttar Pradesh","Ballia","Wheat","Rabi","3813.00","3769.00","3772.00"
"Uttar Pradesh","Ballia","Wheat","Total","3813.00","3769.00","3772.00"
"Uttar Pradesh","Ballia","Maize","Kharif","1256.00","1086.00","1013.00"
"Uttar Pradesh","Ballia","Maize","Rabi","1975.00","2604.00","2792.00"
"Uttar Pradesh","Ballia","Maize","Summer","","2892.00","2727.00"
"Uttar Pradesh","Ballia","Maize","Total","1319.00","1268.00","1195.00"
"Uttar Pradesh","Ballia","Barley","Rabi","3005.00","3354.00","2435.00"
"Uttar Pradesh","Ballia","Barley","Total","3005.00","3354.00","2435.00"
"Uttar Pradesh","Ballia","Jowar","Kharif","1462.00","1672.00","1510.00"
"Uttar Pradesh","Ballia","Jowar","Total","1462.00","1672.00","1510.00"
"Uttar Pradesh","Ballia","Bajra","Kharif","2159.00","2434.00","2156.00"
"Uttar Pradesh","Ballia","Bajra","Total","2159.00","2434.00","2156.00"
"Uttar Pradesh","Ballia","Small Millets","Kharif","800.00","700.00",""
"Uttar Pradesh","Ballia","Small Millets","Summer","","878.00","906.00"
"Uttar Pradesh","Ballia","Small Millets","Total","800.00","843.00","906.00"
"Uttar Pradesh","Ballia","Shree Anna /Nutri Cereals","Kharif","1605.00","2086.00","1835.00"
"Uttar Pradesh","Ballia","Shree Anna /Nutri Cereals","Summer","","878.00","906.00"
"Uttar Pradesh","Ballia","Shree Anna /Nutri Cereals","Total","1605.00","2072.00","1734.00"
"Uttar Pradesh","Ballia","Nutri/Coarse Cereals","Kharif","1286.00","1196.00","1099.00"
"Uttar Pradesh","Ballia","Nutri/Coarse Cereals","Rabi","2509.00","3017.00","2580.00"
"Uttar Pradesh","Ballia","Nutri/Coarse Cereals","Summer","","2791.00","2111.00"
"Uttar Pradesh","Ballia","Nutri/Coarse Cereals","Total","1473.00","1529.00","1362.00"
"Uttar Pradesh","Ballia","Cereals","Kharif","2557.00","2266.00","2210.00"
"Uttar Pradesh","Ballia","Cereals","Rabi","3770.00","3736.00","3714.00"
"Uttar Pradesh","Ballia","Cereals","Summer","","2791.00","2111.00"
"Uttar Pradesh","Ballia","Cereals","Total","3160.00","2991.00","2945.00"
"Uttar Pradesh","Ballia","Tur","Kharif","678.00","932.00","1383.00"
"Uttar Pradesh","Ballia","Tur","Total","678.00","932.00","1383.00"
"Uttar Pradesh","Ballia","Gram","Rabi","1834.00","1672.00","1723.00"
"Uttar Pradesh","Ballia","Gram","Total","1834.00","1672.00","1723.00"
"Uttar Pradesh","Ballia","Urad","Summer","","786.00","727.00"
"Uttar Pradesh","Ballia","Urad","Total","","786.00","727.00"
"Uttar Pradesh","Ballia","Moong","Kharif","250.00","389.00",""
"Uttar Pradesh","Ballia","Moong","Summer","","965.00","855.00"
"Uttar Pradesh","Ballia","Moong","Total","250.00","878.00","855.00"
"Uttar Pradesh","Ballia","Lentil","Rabi","1192.00","1417.00","1347.00"
"Uttar Pradesh","Ballia","Lentil","Total","1192.00","1417.00","1347.00"
"Uttar Pradesh","Ballia","Other Pulses","Rabi","2024.00","2202.00","1423.00"
"Uttar Pradesh","Ballia","Other Pulses","Total","2024.00","2202.00","1423.00"
"Uttar Pradesh","Ballia","Total Pulses","Total","1241.00","1412.00","1396.00"
"Uttar Pradesh","Ballia","Total Food Grains","Kharif","2486.00","2211.00","2170.00"
"Uttar Pradesh","Ballia","Total Food Grains","Rabi","3407.00","3420.00","3357.00"
"Uttar Pradesh","Ballia","Total Food Grains","Summer","","2408.00","1944.00"
"Uttar Pradesh","Ballia","Total Food Grains","Total","2973.00","2841.00","2784.00"
"Uttar Pradesh","Balrampur","Rice","Kharif","2772.00","2874.00","2537.00"
"Uttar Pradesh","Balrampur","Rice","Summer","2772.00","",""
"Uttar Pradesh","Balrampur","Rice","Total","2772.00","2874.00","2537.00"
"Uttar Pradesh","Balrampur","Wheat","Rabi","3684.00","3403.00","3305.00"
"Uttar Pradesh","Balrampur","Wheat","Total","3684.00","3403.00","3305.00"
"Uttar Pradesh","Balrampur","Maize","Kharif","1366.00","1288.00","1251.00"
"Uttar Pradesh","Balrampur","Maize","Rabi","1949.00","1577.00",""
"Uttar Pradesh","Balrampur","Maize","Summer","2467.00","1889.00","1973.00"
"Uttar Pradesh","Balrampur","Maize","Total","1471.00","1359.00","1302.00"
"Uttar Pradesh","Balrampur","Barley","Rabi","3274.00","3134.00","3037.00"
"Uttar Pradesh","Balrampur","Barley","Total","3274.00","3134.00","3037.00"
"Uttar Pradesh","Balrampur","Jowar","Kharif","","1750.00","2000.00"
"Uttar Pradesh","Balrampur","Jowar","Total","","1750.00","2000.00"
"Uttar Pradesh","Balrampur","Small Millets","Kharif","606.00","",""
"Uttar Pradesh","Balrampur","Small Millets","Total","606.00","",""
"Uttar Pradesh","Balrampur","Shree Anna /Nutri Cereals","Kharif","606.00","1750.00","2000.00"
"Uttar Pradesh","Balrampur","Shree Anna /Nutri Cereals","Total","606.00","1750.00","2000.00"
"Uttar Pradesh","Balrampur","Nutri/Coarse Cereals","Kharif","1357.00","1289.00","1253.00"
"Uttar Pradesh","Balrampur","Nutri/Coarse Cereals","Rabi","2461.00","2097.00","3037.00"
"Uttar Pradesh","Balrampur","Nutri/Coarse Cereals","Summer","2467.00","1889.00","1973.00"
"Uttar Pradesh","Balrampur","Nutri/Coarse Cereals","Total","1527.00","1438.00","1373.00"
"Uttar Pradesh","Balrampur","Cereals","Kharif","2734.00","2841.00","2510.00"
"Uttar Pradesh","Balrampur","Cereals","Rabi","3680.00","3397.00","3305.00"
"Uttar Pradesh","Balrampur","Cereals","Summer","2684.00","1889.00","1973.00"
"Uttar Pradesh","Balrampur","Cereals","Total","3154.00","3085.00","2822.00"
"Uttar Pradesh","Balrampur","Tur","Kharif","421.00","650.00","578.00"
"Uttar Pradesh","Balrampur","Tur","Total","421.00","650.00","578.00"
"Uttar Pradesh","Balrampur","Gram","Rabi","1345.00","1210.00","1346.00"
"Uttar Pradesh","Balrampur","Gram","Total","1345.00","1210.00","1346.00"
"Uttar Pradesh","Balrampur","Urad","Kharif","410.00","556.00","498.00"
"Uttar Pradesh","Balrampur","Urad","Summer","714.00","759.00","714.00"
"Uttar Pradesh","Balrampur","Urad","Total","417.00","561.00","501.00"
"Uttar Pradesh","Balrampur","Moong","Kharif","200.00","",""
"Uttar Pradesh","Balrampur","Moong","Total","200.00","",""
"Uttar Pradesh","Balrampur","Lentil","Rabi","970.00","901.00","829.00"
"Uttar Pradesh","Balrampur","Lentil","Total","970.00","901.00","829.00"
"Uttar Pradesh","Balrampur","Other Pulses","Rabi","1645.00","1556.00","1627.00"
"Uttar Pradesh","Balrampur","Other Pulses","Total","1645.00","1556.00","1627.00"
"Uttar Pradesh","Balrampur","Total Pulses","Total","869.00","865.00","795.00"
"Uttar Pradesh","Balrampur","Total Food Grains","Kharif","2554.00","2660.00","2358.00"
"Uttar Pradesh","Balrampur","Total Food Grains","Rabi","3043.00","2805.00","2689.00"
"Uttar Pradesh","Balrampur","Total Food Grains","Summer","2611.00","1750.00","1863.00"
"Uttar Pradesh","Balrampur","Total Food Grains","Total","2795.00","2730.00","2505.00"
"Uttar Pradesh","Banda","Rice","Kharif","2635.00","2401.00","2392.00"
"Uttar Pradesh","Banda","Rice","Total","2635.00","2401.00","2392.00"
"Uttar Pradesh","Banda","Wheat","Rabi","2850.00","2807.00","3020.00"
"Uttar Pradesh","Banda","Wheat","Total","2850.00","2807.00","3020.00"
"Uttar Pradesh","Banda","Maize","Kharif","2500.00","2250.00",""
"Uttar Pradesh","Banda","Maize","Total","2500.00","2250.00",""
"Uttar Pradesh","Banda","Barley","Rabi","2385.00","1520.00","2421.00"
"Uttar Pradesh","Banda","Barley","Total","2385.00","1520.00","2421.00"
"Uttar Pradesh","Banda","Jowar","Kharif","1850.00","2378.00","1738.00"
"Uttar Pradesh","Banda","Jowar","Total","1850.00","2378.00","1738.00"
"Uttar Pradesh","Banda","Bajra","Kharif","1833.00","2216.00","1504.00"
"Uttar Pradesh","Banda","Bajra","Total","1833.00","2216.00","1504.00"
"Uttar Pradesh","Banda","Small Millets","Kharif","714.00","762.00",""
"Uttar Pradesh","Banda","Small Millets","Total","714.00","762.00",""
"Uttar Pradesh","Banda","Shree Anna /Nutri Cereals","Kharif","1847.00","2359.00","1717.00"
"Uttar Pradesh","Banda","Shree Anna /Nutri Cereals","Total","1847.00","2359.00","1717.00"
"Uttar Pradesh","Banda","Nutri/Coarse Cereals","Kharif","1847.00","2359.00","1717.00"
"Uttar Pradesh","Banda","Nutri/Coarse Cereals","Rabi","2385.00","1520.00","2421.00"
"Uttar Pradesh","Banda","Nutri/Coarse Cereals","Total","1867.00","2329.00","1745.00"
"Uttar Pradesh","Banda","Cereals","Kharif","2356.00","2387.00","2155.00"
"Uttar Pradesh","Banda","Cereals","Rabi","2848.00","2799.00","3016.00"
"Uttar Pradesh","Banda","Cereals","Total","2696.00","2664.00","2751.00"
"Uttar Pradesh","Banda","Tur","Kharif","1835.00","2082.00","2101.00"
"Uttar Pradesh","Banda","Tur","Total","1835.00","2082.00","2101.00"
"Uttar Pradesh","Banda","Gram","Rabi","1320.00","1177.00","1305.00"
"Uttar Pradesh","Banda","Gram","Total","1320.00","1177.00","1305.00"
"Uttar Pradesh","Banda","Urad","Kharif","671.00","530.00","597.00"
"Uttar Pradesh","Banda","Urad","Summer","1000.00","1000.00",""
"Uttar Pradesh","Banda","Urad","Total","671.00","530.00","597.00"
"Uttar Pradesh","Banda","Moong","Kharif","536.00","491.00","598.00"
"Uttar Pradesh","Banda","Moong","Summer","886.00","969.00","857.00"
"Uttar Pradesh","Banda","Moong","Total","539.00","497.00","604.00"
"Uttar Pradesh","Banda","Lentil","Rabi","1037.00","1035.00","683.00"
"Uttar Pradesh","Banda","Lentil","Total","1037.00","1035.00","683.00"
"Uttar Pradesh","Banda","Other Pulses","Rabi","1430.00","1422.00","1078.00"
"Uttar Pradesh","Banda","Other Pulses","Total","1430.00","1422.00","1078.00"
"Uttar Pradesh","Banda","Total Pulses","Total","1289.00","1225.00","1226.00"
"Uttar Pradesh","Banda","Total Food Grains","Kharif","2110.00","2209.00","2048.00"
"Uttar Pradesh","Banda","Total Food Grains","Rabi","2156.00","2064.00","2167.00"
"Uttar Pradesh","Banda","Total Food Grains","Summer","889.00","970.00","857.00"
"Uttar Pradesh","Banda","Total Food Grains","Total","2144.00","2102.00","2137.00"
"Uttar Pradesh","Bara Banki","Rice","Kharif","3397.00","3272.00","2427.00"
"Uttar Pradesh","Bara Banki","Rice","Total","3397.00","3272.00","2427.00"
"Uttar Pradesh","Bara Banki","Wheat","Rabi","4041.00","4331.00","4042.00"
"Uttar Pradesh","Bara Banki","Wheat","Total","4041.00","4331.00","4042.00"
"Uttar Pradesh","Bara Banki","Maize","Kharif","1189.00","1745.00","1515.00"
"Uttar Pradesh","Bara Banki","Maize","Rabi","2821.00","2647.00",""
"Uttar Pradesh","Bara Banki","Maize","Summer","2467.00","2892.00","2727.00"
"Uttar Pradesh","Bara Banki","Maize","Total","1455.00","2030.00","1630.00"
"Uttar Pradesh","Bara Banki","Barley","Rabi","3085.00","3139.00","3033.00"
"Uttar Pradesh","Bara Banki","Barley","Total","3085.00","3139.00","3033.00"
"Uttar Pradesh","Bara Banki","Jowar","Kharif","1358.00","1380.00","1687.00"
"Uttar Pradesh","Bara Banki","Jowar","Total","1358.00","1380.00","1687.00"
"Uttar Pradesh","Bara Banki","Bajra","Kharif","2160.00","2365.00","2156.00"
"Uttar Pradesh","Bara Banki","Bajra","Total","2160.00","2365.00","2156.00"
"Uttar Pradesh","Bara Banki","Small Millets","Kharif","625.00","833.00",""
"Uttar Pradesh","Bara Banki","Small Millets","Total","625.00","833.00",""
"Uttar Pradesh","Bara Banki","Shree Anna /Nutri Cereals","Kharif","1549.00","1665.00","1812.00"
"Uttar Pradesh","Bara Banki","Shree Anna /Nutri Cereals","Total","1549.00","1665.00","1812.00"
"Uttar Pradesh","Bara Banki","Nutri/Coarse Cereals","Kharif","1342.00","1717.00","1614.00"
"Uttar Pradesh","Bara Banki","Nutri/Coarse Cereals","Rabi","3010.00","2716.00","3033.00"
"Uttar Pradesh","Bara Banki","Nutri/Coarse Cereals","Summer","2467.00","2892.00","2727.00"
"Uttar Pradesh","Bara Banki","Nutri/Coarse Cereals","Total","1513.00","1943.00","1704.00"
"Uttar Pradesh","Bara Banki","Cereals","Kharif","3351.00","3228.00","2399.00"
"Uttar Pradesh","Bara Banki","Cereals","Rabi","4040.00","4326.00","4041.00"
"Uttar Pradesh","Bara Banki","Cereals","Summer","2467.00","2892.00","2727.00"
"Uttar Pradesh","Bara Banki","Cereals","Total","3675.00","3743.00","3171.00"
"Uttar Pradesh","Bara Banki","Tur","Kharif","1191.00","1294.00","1050.00"
"Uttar Pradesh","Bara Banki","Tur","Total","1191.00","1294.00","1050.00"
"Uttar Pradesh","Bara Banki","Gram","Rabi","760.00","1593.00","2346.00"
"Uttar Pradesh","Bara Banki","Gram","Total","760.00","1593.00","2346.00"
"Uttar Pradesh","Bara Banki","Urad","Kharif","437.00","473.00","463.00"
"Uttar Pradesh","Bara Banki","Urad","Summer","910.00","956.00","459.00"
"Uttar Pradesh","Bara Banki","Urad","Total","482.00","559.00","463.00"
"Uttar Pradesh","Bara Banki","Moong","Kharif","0.00","0.00",""
"Uttar Pradesh","Bara Banki","Moong","Summer","375.00","353.00","278.00"
"Uttar Pradesh","Bara Banki","Moong","Total","353.00","333.00","278.00"
"Uttar Pradesh","Bara Banki","Lentil","Rabi","752.00","776.00","888.00"
"Uttar Pradesh","Bara Banki","Lentil","Total","752.00","776.00","888.00"
"Uttar Pradesh","Bara Banki","Other Pulses","Rabi","1645.00","1556.00","1627.00"
"Uttar Pradesh","Bara Banki","Other Pulses","Total","1645.00","1556.00","1627.00"
"Uttar Pradesh","Bara Banki","Total Pulses","Total","771.00","873.00","874.00"
"Uttar Pradesh","Bara Banki","Total Food Grains","Kharif","3195.00","3144.00","2289.00"
"Uttar Pradesh","Bara Banki","Total Food Grains","Rabi","3786.00","4017.00","3766.00"
"Uttar Pradesh","Bara Banki","Total Food Grains","Summer","1497.00","1796.00","1256.00"
"Uttar Pradesh","Bara Banki","Total Food Grains","Total","3471.00","3561.00","2992.00"
"Uttar Pradesh","Bareilly","Rice","Kharif","2391.00","3122.00","2501.00"
"Uttar Pradesh","Bareilly","Rice","Summer","2391.00","3464.00","3271.00"
"Uttar Pradesh","Bareilly","Rice","Total","2391.00","3128.00","2506.00"
"Uttar Pradesh","Bareilly","Wheat","Rabi","3158.00","3867.00","3906.00"
"Uttar Pradesh","Bareilly","Wheat","Total","3158.00","3867.00","3906.00"
"Uttar Pradesh","Bareilly","Maize","Kharif","2248.00","3179.00","3171.00"
"Uttar Pradesh","Bareilly","Maize","Rabi","2750.00","",""
"Uttar Pradesh","Bareilly","Maize","Summer","2464.00","2891.00","2728.00"
"Uttar Pradesh","Bareilly","Maize","Total","2357.00","3045.00","3020.00"
"Uttar Pradesh","Bareilly","Barley","Rabi","3283.00","3130.00","3037.00"
"Uttar Pradesh","Bareilly","Barley","Total","3283.00","3130.00","3037.00"
"Uttar Pradesh","Bareilly","Jowar","Kharif","1109.00","1231.00","1068.00"
"Uttar Pradesh","Bareilly","Jowar","Total","1109.00","1231.00","1068.00"
"Uttar Pradesh","Bareilly","Bajra","Kharif","1591.00","2230.00","2154.00"
"Uttar Pradesh","Bareilly","Bajra","Total","1591.00","2230.00","2154.00"
"Uttar Pradesh","Bareilly","Shree Anna /Nutri Cereals","Kharif","1583.00","2215.00","2134.00"
"Uttar Pradesh","Bareilly","Shree Anna /Nutri Cereals","Total","1583.00","2215.00","2134.00"
"Uttar Pradesh","Bareilly","Nutri/Coarse Cereals","Kharif","1592.00","2229.00","2159.00"
"Uttar Pradesh","Bareilly","Nutri/Coarse Cereals","Rabi","3240.00","3130.00","3037.00"
"Uttar Pradesh","Bareilly","Nutri/Coarse Cereals","Summer","2464.00","2891.00","2728.00"
"Uttar Pradesh","Bareilly","Nutri/Coarse Cereals","Total","1612.00","2243.00","2172.00"
"Uttar Pradesh","Bareilly","Cereals","Kharif","2354.00","3083.00","2485.00"
"Uttar Pradesh","Bareilly","Cereals","Rabi","3158.00","3867.00","3906.00"
"Uttar Pradesh","Bareilly","Cereals","Summer","2396.00","3445.00","3222.00"
"Uttar Pradesh","Bareilly","Cereals","Total","2783.00","3513.00","3264.00"
"Uttar Pradesh","Bareilly","Tur","Kharif","1015.00","1250.00","1296.00"
"Uttar Pradesh","Bareilly","Tur","Total","1015.00","1250.00","1296.00"
"Uttar Pradesh","Bareilly","Gram","Rabi","1343.00","1188.00","1333.00"
"Uttar Pradesh","Bareilly","Gram","Total","1343.00","1188.00","1333.00"
"Uttar Pradesh","Bareilly","Urad","Kharif","1345.00","1503.00","1415.00"
"Uttar Pradesh","Bareilly","Urad","Summer","","756.00","733.00"
"Uttar Pradesh","Bareilly","Urad","Total","1345.00","1483.00","1413.00"
"Uttar Pradesh","Bareilly","Moong","Kharif","333.00","400.00","250.00"
"Uttar Pradesh","Bareilly","Moong","Summer","","","1000.00"
"Uttar Pradesh","Bareilly","Moong","Total","333.00","400.00","500.00"
"Uttar Pradesh","Bareilly","Lentil","Rabi","834.00","1394.00","970.00"
"Uttar Pradesh","Bareilly","Lentil","Total","834.00","1394.00","970.00"
"Uttar Pradesh","Bareilly","Other Pulses","Rabi","1768.00","3020.00","1635.00"
"Uttar Pradesh","Bareilly","Other Pulses","Total","1768.00","3020.00","1635.00"
"Uttar Pradesh","Bareilly","Total Pulses","Total","1325.00","1707.00","1388.00"
"Uttar Pradesh","Bareilly","Total Food Grains","Kharif","2322.00","3029.00","2452.00"
"Uttar Pradesh","Bareilly","Total Food Grains","Rabi","3098.00","3807.00","3767.00"
"Uttar Pradesh","Bareilly","Total Food Grains","Summer","2396.00","3295.00","3186.00"
"Uttar Pradesh","Bareilly","Total Food Grains","Total","2737.00","3454.00","3181.00"
"Uttar Pradesh","Basti","Rice","Kharif","2707.00","2613.00","2540.00"
"Uttar Pradesh","Basti","Rice","Summer","2709.00","",""
"Uttar Pradesh","Basti","Rice","Total","2707.00","2613.00","2540.00"
"Uttar Pradesh","Basti","Wheat","Rabi","3073.00","3557.00","3638.00"
"Uttar Pradesh","Basti","Wheat","Total","3073.00","3557.00","3638.00"
"Uttar Pradesh","Basti","Maize","Kharif","704.00","644.00","644.00"
"Uttar Pradesh","Basti","Maize","Rabi","2833.00","2659.00","2773.00"
"Uttar Pradesh","Basti","Maize","Summer","2468.00","2891.00","2729.00"
"Uttar Pradesh","Basti","Maize","Total","811.00","797.00","782.00"
"Uttar Pradesh","Basti","Barley","Rabi","3286.00","3130.00","3028.00"
"Uttar Pradesh","Basti","Barley","Total","3286.00","3130.00","3028.00"
"Uttar Pradesh","Basti","Nutri/Coarse Cereals","Kharif","704.00","644.00","644.00"
"Uttar Pradesh","Basti","Nutri/Coarse Cereals","Rabi","3197.00","2918.00","2968.00"
"Uttar Pradesh","Basti","Nutri/Coarse Cereals","Summer","2468.00","2891.00","2729.00"
"Uttar Pradesh","Basti","Nutri/Coarse Cereals","Total","853.00","840.00","831.00"
"Uttar Pradesh","Basti","Cereals","Kharif","2657.00","2564.00","2501.00"
"Uttar Pradesh","Basti","Cereals","Rabi","3073.00","3556.00","3637.00"
"Uttar Pradesh","Basti","Cereals","Summer","2585.00","2891.00","2729.00"
"Uttar Pradesh","Basti","Cereals","Total","2876.00","3087.00","3019.00"
"Uttar Pradesh","Basti","Tur","Kharif","593.00","590.00","884.00"
"Uttar Pradesh","Basti","Tur","Total","593.00","590.00","884.00"
"Uttar Pradesh","Basti","Gram","Rabi","1347.00","1210.00","1346.00"
"Uttar Pradesh","Basti","Gram","Total","1347.00","1210.00","1346.00"
"Uttar Pradesh","Basti","Urad","Kharif","411.00","552.00","500.00"
"Uttar Pradesh","Basti","Urad","Summer","713.00","755.00","734.00"
"Uttar Pradesh","Basti","Urad","Total","491.00","624.00","586.00"
"Uttar Pradesh","Basti","Moong","Kharif","200.00","",""
"Uttar Pradesh","Basti","Moong","Summer","892.00","966.00","854.00"
"Uttar Pradesh","Basti","Moong","Total","843.00","966.00","854.00"
"Uttar Pradesh","Basti","Lentil","Rabi","978.00","1014.00","944.00"
"Uttar Pradesh","Basti","Lentil","Total","978.00","1014.00","944.00"
"Uttar Pradesh","Basti","Other Pulses","Rabi","888.00","1016.00","1008.00"
"Uttar Pradesh","Basti","Other Pulses","Total","888.00","1016.00","1008.00"
"Uttar Pradesh","Basti","Total Pulses","Total","838.00","895.00","973.00"
"Uttar Pradesh","Basti","Total Food Grains","Kharif","2593.00","2503.00","2457.00"
"Uttar Pradesh","Basti","Total Food Grains","Rabi","2952.00","3409.00","3476.00"
"Uttar Pradesh","Basti","Total Food Grains","Summer","1951.00","1832.00","1802.00"
"Uttar Pradesh","Basti","Total Food Grains","Total","2783.00","2986.00","2929.00"
"Uttar Pradesh","Bhadohi","Rice","Kharif","3075.00","3047.00","3069.00"
"Uttar Pradesh","Bhadohi","Rice","Summer","3075.00","3464.00",""
"Uttar Pradesh","Bhadohi","Rice","Total","3075.00","3050.00","3069.00"
"Uttar Pradesh","Bhadohi","Wheat","Rabi","2746.00","3627.00","3558.00"
"Uttar Pradesh","Bhadohi","Wheat","Total","2746.00","3627.00","3558.00"
"Uttar Pradesh","Bhadohi","Maize","Kharif","1282.00","1306.00","1304.00"
"Uttar Pradesh","Bhadohi","Maize","Rabi","","814.00",""
"Uttar Pradesh","Bhadohi","Maize","Total","1282.00","1275.00","1304.00"
"Uttar Pradesh","Bhadohi","Barley","Rabi","3234.00","3102.00","2456.00"
"Uttar Pradesh","Bhadohi","Barley","Total","3234.00","3102.00","2456.00"
"Uttar Pradesh","Bhadohi","Jowar","Kharif","1278.00","1056.00","1124.00"
"Uttar Pradesh","Bhadohi","Jowar","Total","1278.00","1056.00","1124.00"
"Uttar Pradesh","Bhadohi","Bajra","Kharif","1086.00","1037.00","914.00"
"Uttar Pradesh","Bhadohi","Bajra","Total","1086.00","1037.00","914.00"
"Uttar Pradesh","Bhadohi","Shree Anna /Nutri Cereals","Kharif","1115.00","1040.00","945.00"
"Uttar Pradesh","Bhadohi","Shree Anna /Nutri Cereals","Total","1115.00","1040.00","945.00"
"Uttar Pradesh","Bhadohi","Nutri/Coarse Cereals","Kharif","1124.00","1056.00","969.00"
"Uttar Pradesh","Bhadohi","Nutri/Coarse Cereals","Rabi","3234.00","2848.00","2456.00"
"Uttar Pradesh","Bhadohi","Nutri/Coarse Cereals","Total","1201.00","1120.00","1010.00"
"Uttar Pradesh","Bhadohi","Cereals","Kharif","2532.00","2499.00","2476.00"
"Uttar Pradesh","Bhadohi","Cereals","Rabi","2750.00","3621.00","3551.00"
"Uttar Pradesh","Bhadohi","Cereals","Summer","3075.00","3464.00",""
"Uttar Pradesh","Bhadohi","Cereals","Total","2655.00","3125.00","3082.00"
"Uttar Pradesh","Bhadohi","Tur","Kharif","844.00","1163.00","1150.00"
"Uttar Pradesh","Bhadohi","Tur","Total","844.00","1163.00","1150.00"
"Uttar Pradesh","Bhadohi","Gram","Rabi","861.00","1226.00","1240.00"
"Uttar Pradesh","Bhadohi","Gram","Total","861.00","1226.00","1240.00"
"Uttar Pradesh","Bhadohi","Urad","Kharif","732.00","540.00","728.00"
"Uttar Pradesh","Bhadohi","Urad","Summer","714.00","765.00","727.00"
"Uttar Pradesh","Bhadohi","Urad","Total","732.00","547.00","728.00"
"Uttar Pradesh","Bhadohi","Moong","Kharif","273.00","",""
"Uttar Pradesh","Bhadohi","Moong","Summer","895.00","957.00","853.00"
